amount,hour,category,lat,lon,is_fraud
24.22,10,Transport,4.2906,101.4661,0
15.64,8,Food,3.4576,101.0855,0
15.84,21,Entertainment,3.7787,101.5521,0
10.46,9,Transport,3.9857,101.6299,0
20.83,20,Food,3.2217,101.1861,0
22.31,14,Telco,3.3799,101.2483,0
18.38,23,Transport,3.9197,101.0683,0
22.96,11,Grocery,3.2963,101.3839,0
26.56,15,Entertainment,3.2602,101.1056,0
15.99,17,Telco,4.3599,101.1018,0
19.61,14,Grocery,4.3375,101.6963,0
24.79,22,Food,3.7961,101.7676,0
20.91,20,Telco,4.2126,101.0946,0
2302.41,3,Transfer,32.3168,112.8551,1
31.23,18,Transport,3.6497,101.3975,0
10.17,9,Entertainment,3.5457,101.7425,0
19.61,13,Entertainment,3.2846,101.3098,0
2.84,15,Telco,3.9024,101.0319,0
8.51,20,Entertainment,4.2183,101.2642,0
45.63,17,Entertainment,3.8205,101.1256,0
22.04,11,Grocery,4.1318,101.0629,0
19.31,16,Telco,3.2922,101.4186,0
14.3,13,Transport,4.0694,101.783,0
13.96,11,Transport,4.0931,101.3335,0
31.06,12,Telco,4.1691,101.5278,0
11.25,20,Telco,4.4505,101.4448,0
20.49,19,Telco,3.9716,101.7679,0
7.55,21,Transport,4.3648,101.3734,0
17.59,10,Food,3.1931,101.213,0
34.71,22,Telco,3.9411,101.7974,0
2.63,22,Telco,3.657,101.6077,0
17.02,16,Grocery,4.0155,101.0772,0
2929.01,0,Transfer,47.7325,118.111,1
32.57,17,Food,4.3445,101.5165,0
13.87,14,Entertainment,3.8874,101.5997,0
40.31,15,Grocery,4.3414,101.4196,0
22.94,22,Food,4.3817,101.726,0
5.0,20,Grocery,3.1707,101.126,0
17.79,22,Telco,4.2658,101.0914,0
9.9,22,Telco,3.8235,101.1668,0
29.59,23,Transport,3.7764,101.1266,0
28.86,11,Grocery,3.9548,101.555,0
19.39,8,Grocery,3.9607,101.1578,0
7.37,14,Entertainment,3.7354,101.5552,0
13.95,16,Telco,3.5122,101.0294,0
5.16,21,Telco,3.3108,101.2399,0
24.54,14,Grocery,3.6813,101.4245,0
24.29,19,Entertainment,3.1094,101.468,0
27.24,20,Transport,3.8142,101.0545,0
18.38,14,Entertainment,4.2352,101.2084,0
22.08,13,Entertainment,3.9814,101.0637,0
22.14,22,Transport,3.925,101.361,0
8.45,11,Entertainment,3.3426,101.1111,0
19.65,16,Transport,3.5658,101.7094,0
13.29,21,Grocery,3.6351,101.7364,0
23.09,8,Food,4.0666,101.3922,0
5.0,23,Food,3.813,101.1866,0
23.63,11,Telco,3.5578,101.6903,0
12.76,15,Telco,4.018,101.6693,0
24.61,23,Entertainment,3.496,101.7451,0
14.64,12,Entertainment,3.9621,101.5922,0
26.53,19,Telco,3.6154,101.6276,0
24.47,13,Telco,3.5573,101.3212,0
25.04,8,Transport,3.2299,101.7096,0
31.27,19,Food,3.7393,101.7752,0
35.87,11,Entertainment,3.8187,101.2804,0
21.64,18,Transport,3.8271,101.447,0
5.0,10,Food,3.5593,101.4869,0
25.41,19,Transport,3.492,101.587,0
20.54,10,Telco,3.1188,101.0652,0
16.02,17,Transport,3.8516,101.7188,0
23.45,8,Telco,3.1209,101.4717,0
21.3,15,Entertainment,3.8677,101.7211,0
2.1,8,Transport,4.458,101.4982,0
19.23,15,Food,3.2476,101.4824,0
29.72,22,Food,4.4808,101.3886,0
10.66,18,Telco,4.184,101.3593,0
37.56,17,Transport,3.3657,101.1613,0
22.31,23,Grocery,3.2206,101.6015,0
7.6,18,Grocery,4.261,101.4862,0
23.41,17,Food,3.7276,101.1652,0
9.73,17,Entertainment,4.3242,101.5541,0
25.67,13,Telco,4.2608,101.7753,0
34.02,15,Transport,3.4109,101.6418,0
26.68,15,Telco,4.1338,101.5238,0
27.78,12,Food,4.0693,101.4297,0
8.23,18,Telco,3.3266,101.6933,0
5.0,22,Food,3.1687,101.5685,0
30.74,20,Telco,4.4869,101.687,0
12.62,11,Grocery,3.6641,101.4578,0
19.74,22,Telco,3.4637,101.3206,0
23.55,12,Entertainment,3.1164,101.2187,0
21.51,9,Transport,3.1083,101.1847,0
13.77,18,Telco,3.5685,101.3962,0
33.85,12,Transport,3.6085,101.0227,0
22.5,14,Food,3.9548,101.4925,0
27.88,18,Telco,3.1175,101.5263,0
15.25,11,Telco,3.5706,101.5525,0
15.52,8,Entertainment,3.909,101.243,0
11.97,20,Food,3.6748,101.7632,0
24.13,23,Telco,3.4899,101.0913,0
27.05,10,Telco,3.2658,101.2354,0
28.27,20,Telco,3.4478,101.0846,0
31.83,17,Entertainment,3.9119,101.5346,0
37.24,18,Transport,3.1304,101.4501,0
17.71,10,Grocery,3.353,101.1024,0
11.43,17,Entertainment,3.2227,101.1397,0
14.5,21,Transport,4.3413,101.7367,0
30.58,9,Telco,4.183,101.238,0
8.32,9,Transport,3.9756,101.7753,0
34.15,11,Entertainment,4.3382,101.2912,0
18.8,13,Entertainment,4.1698,101.2175,0
15.2,23,Transport,3.3351,101.542,0
3218.79,4,Transfer,35.5533,110.7792,1
23.04,9,Food,3.3314,101.635,0
18.22,10,Telco,3.8001,101.4798,0
15.14,18,Food,4.2962,101.4102,0
29.26,21,Entertainment,3.7117,101.0558,0
27.01,12,Telco,3.9892,101.2654,0
5.0,18,Grocery,3.7858,101.4841,0
20.23,13,Transport,4.2755,101.3818,0
25.61,16,Grocery,3.1731,101.4172,0
13.13,10,Entertainment,3.4717,101.0988,0
32.24,11,Telco,3.1938,101.3672,0
12.35,8,Entertainment,4.287,101.4618,0
6.73,22,Telco,3.7178,101.411,0
199.0,4,Transfer,43.6308,113.8543,1
5.0,21,Grocery,3.5875,101.724,0
18.77,16,Food,4.1123,101.3629,0
5.0,10,Grocery,4.178,101.2117,0
39.71,20,Food,4.0581,101.1958,0
10.33,11,Transport,3.833,101.5581,0
25.28,17,Telco,4.1281,101.4986,0
12.62,10,Food,4.0499,101.6888,0
5.0,12,Grocery,3.814,101.7683,0
26.58,23,Grocery,3.7212,101.2136,0
18.64,15,Entertainment,4.0226,101.5072,0
10.36,19,Entertainment,4.3491,101.6437,0
32.96,22,Grocery,4.0651,101.248,0
22.93,12,Food,3.5339,101.6938,0
19.19,20,Entertainment,3.9633,101.3573,0
17.56,10,Telco,4.2288,101.7202,0
16.78,22,Telco,3.3148,101.352,0
27.58,14,Grocery,4.0101,101.0003,0
19.25,9,Food,4.2664,101.3986,0
199.0,1,Transfer,27.8863,118.2389,1
29.25,13,Transport,3.8741,101.3765,0
16.44,18,Food,3.761,101.2913,0
28.38,8,Grocery,3.5122,101.3431,0
29.22,9,Telco,4.1581,101.3992,0
31.41,14,Grocery,3.8096,101.6199,0
36.84,9,Grocery,3.9944,101.4957,0
17.96,10,Transport,3.1385,101.776,0
20.48,23,Food,3.1503,101.6692,0
29.24,17,Grocery,4.1659,101.3063,0
3.72,8,Entertainment,3.8697,101.4243,0
35.03,23,Food,4.1465,101.273,0
199.0,0,Transfer,17.5651,117.3156,1
21.26,12,Grocery,3.5199,101.6603,0
41.26,13,Food,3.4378,101.5099,0
9.83,20,Entertainment,4.1111,101.2497,0
28.67,15,Food,4.1864,101.078,0
27.37,18,Telco,3.9585,101.4463,0
7.9,9,Telco,3.6833,101.3808,0
13.47,21,Telco,3.4301,101.7238,0
20.29,20,Grocery,3.8248,101.3947,0
24.14,11,Transport,4.3754,101.3073,0
4.05,8,Grocery,4.3805,101.3284,0
13.9,20,Food,4.2197,101.2437,0
8.45,17,Food,4.191,101.5853,0
32.77,23,Food,3.8381,101.0462,0
17.4,18,Transport,3.4286,101.5688,0
5.46,8,Food,4.0335,101.7974,0
12.35,15,Telco,3.887,101.4252,0
18.64,8,Telco,4.3577,101.3734,0
25.53,23,Transport,4.411,101.5374,0
3.63,15,Food,4.3787,101.0453,0
22.0,10,Transport,4.2583,101.1044,0
22.58,9,Transport,3.5733,101.452,0
33.59,13,Transport,3.5533,101.3023,0
34.46,10,Grocery,3.435,101.4657,0
15.74,11,Grocery,3.7672,101.6656,0
5.0,8,Entertainment,4.1206,101.089,0
24.99,14,Telco,4.1105,101.5287,0
5.0,16,Entertainment,3.4949,101.2699,0
12.65,21,Food,4.2915,101.6814,0
20.36,11,Grocery,4.3016,101.4447,0
19.28,9,Grocery,3.7866,101.0185,0
2.76,16,Entertainment,3.2504,101.2209,0
3.84,19,Transport,3.6262,101.3059,0
22.43,21,Grocery,4.3508,101.0211,0
18.75,18,Food,4.328,101.7414,0
24.47,8,Grocery,3.185,101.2237,0
34.54,8,Transport,3.6362,101.1556,0
27.16,22,Grocery,3.665,101.0318,0
8.26,15,Grocery,3.5366,101.1762,0
26.74,23,Food,4.0946,101.3493,0
32.25,15,Telco,3.1703,101.7152,0
16.52,14,Entertainment,3.64,101.4196,0
22.18,12,Grocery,3.7408,101.7504,0
25.87,13,Transport,3.2266,101.4814,0
24.27,9,Telco,3.618,101.2314,0
10.45,10,Transport,3.2685,101.5226,0
29.71,15,Grocery,4.142,101.3121,0
15.75,22,Transport,3.1043,101.7267,0
27.9,18,Telco,3.7127,101.2044,0
8.45,20,Telco,3.2464,101.6386,0
10.12,14,Food,4.1873,101.0107,0
15.96,17,Entertainment,4.1266,101.3669,0
29.97,22,Entertainment,3.4928,101.466,0
28.26,18,Entertainment,4.4522,101.5762,0
34.46,15,Telco,3.5348,101.7658,0
19.29,17,Entertainment,4.1683,101.7184,0
24.65,8,Grocery,4.2686,101.2287,0
7.02,16,Entertainment,4.1859,101.6317,0
31.24,16,Telco,3.9841,101.7648,0
27.54,23,Entertainment,4.3176,101.2297,0
26.81,17,Transport,3.1747,101.0699,0
12.32,22,Grocery,4.4434,101.1701,0
20.2,15,Telco,3.8096,101.6185,0
23.68,8,Transport,3.571,101.1863,0
14.79,11,Food,4.3069,101.3928,0
14.87,23,Food,4.345,101.6411,0
18.49,11,Telco,3.283,101.5022,0
15.81,22,Food,3.3118,101.1637,0
18.72,11,Entertainment,3.8034,101.6946,0
16.24,21,Food,3.1479,101.1718,0
2.37,16,Telco,3.4759,101.0759,0
21.33,19,Entertainment,3.9555,101.3831,0
36.83,11,Telco,3.2318,101.6122,0
8.61,13,Telco,3.5791,101.2208,0
19.94,13,Telco,3.2681,101.0452,0
29.06,13,Entertainment,4.2965,101.2203,0
19.89,19,Transport,3.8019,101.044,0
21.74,21,Transport,4.1147,101.5572,0
29.36,11,Entertainment,3.6025,101.516,0
13.47,23,Food,4.1345,101.7782,0
31.26,16,Grocery,4.116,101.2753,0
8.01,16,Telco,4.1552,101.6266,0
38.84,19,Grocery,3.9564,101.4869,0
15.63,9,Transport,4.0574,101.4952,0
11.29,18,Food,4.4757,101.2958,0
14.8,9,Transport,3.1393,101.7487,0
18.28,21,Grocery,3.703,101.0339,0
8.66,23,Grocery,3.3073,101.6531,0
27.92,8,Grocery,4.4146,101.0429,0
28.37,15,Telco,3.9702,101.3435,0
33.33,9,Food,3.7519,101.5443,0
29.44,12,Telco,4.0883,101.7688,0
17.26,20,Grocery,3.9086,101.4103,0
18.2,12,Transport,4.4147,101.6694,0
19.3,14,Telco,3.1627,101.7821,0
12.29,22,Telco,3.3392,101.7831,0
26.05,14,Transport,3.9903,101.6182,0
18.92,10,Telco,3.2847,101.4545,0
34.71,15,Food,3.2324,101.5127,0
5.44,19,Food,3.3729,101.6935,0
14.15,11,Grocery,4.1417,101.2252,0
22.05,22,Food,3.7266,101.3368,0
8.42,8,Food,3.7554,101.6229,0
29.93,23,Food,3.7997,101.4817,0
19.89,11,Telco,4.4941,101.4213,0
2735.87,2,Transfer,31.3014,118.5567,1
12.09,23,Entertainment,4.0351,101.57,0
15.15,15,Telco,3.4362,101.4715,0
20.69,12,Food,3.3837,101.5837,0
23.24,20,Transport,3.2702,101.7664,0
24.96,14,Food,3.6542,101.7127,0
34.76,17,Telco,4.2208,101.7424,0
30.72,22,Entertainment,3.1101,101.3713,0
28.29,20,Entertainment,3.1174,101.1798,0
33.33,20,Grocery,3.9675,101.0786,0
21.06,18,Entertainment,4.0203,101.077,0
31.62,23,Grocery,4.2198,101.1075,0
22.53,19,Food,4.0398,101.7968,0
14.9,19,Transport,4.1757,101.7316,0
16.37,14,Grocery,4.3337,101.0452,0
24.25,12,Entertainment,4.3106,101.5704,0
14.69,13,Telco,3.8722,101.3878,0
28.45,16,Food,3.1346,101.6977,0
29.6,14,Transport,3.6319,101.732,0
16.31,19,Food,4.4051,101.0902,0
28.1,20,Telco,3.2302,101.7594,0
17.71,8,Food,3.4846,101.3264,0
23.44,23,Transport,3.8254,101.7889,0
16.03,13,Food,4.3474,101.2487,0
14.17,23,Entertainment,4.1879,101.0253,0
19.95,17,Transport,3.1517,101.7399,0
20.43,11,Transport,3.7142,101.6688,0
11.85,16,Entertainment,3.6472,101.3026,0
22.66,16,Telco,4.0491,101.4541,0
4.66,18,Grocery,3.1702,101.6424,0
5.0,11,Telco,4.4625,101.4642,0
14.64,23,Transport,3.8876,101.2301,0
21.27,12,Food,3.5114,101.4587,0
12.41,23,Telco,3.9178,101.3039,0
17.93,14,Entertainment,4.1164,101.4519,0
5.0,8,Transport,3.1432,101.6966,0
27.71,14,Telco,3.3086,101.0798,0
13.38,15,Transport,3.2798,101.1528,0
20.71,10,Telco,3.9918,101.1761,0
28.5,11,Transport,3.9641,101.5461,0
199.0,1,Transfer,13.5429,117.0778,1
28.01,22,Transport,3.806,101.2442,0
14.96,12,Telco,3.98,101.3036,0
35.54,20,Telco,3.2044,101.4171,0
24.92,8,Food,4.187,101.6235,0
29.44,21,Grocery,4.3371,101.281,0
44.63,23,Food,3.1737,101.6341,0
17.25,14,Food,4.4105,101.2334,0
33.47,21,Entertainment,4.1797,101.6931,0
39.87,16,Food,3.3624,101.2892,0
5.0,13,Grocery,3.4979,101.381,0
14.76,22,Food,4.36,101.3207,0
17.73,15,Food,3.1922,101.4152,0
5.0,12,Food,3.7217,101.5562,0
16.9,22,Entertainment,3.8934,101.2372,0
21.55,23,Food,3.3507,101.271,0
6.8,19,Transport,3.9634,101.4836,0
6.47,20,Food,3.6766,101.7498,0
32.16,8,Telco,4.3008,101.5978,0
18.84,19,Entertainment,3.3748,101.5817,0
19.15,21,Grocery,3.4898,101.3363,0
17.53,22,Entertainment,3.3639,101.6647,0
16.12,20,Entertainment,4.071,101.2894,0
8.82,22,Grocery,3.9205,101.5163,0
35.38,8,Telco,4.4918,101.4292,0
32.91,12,Food,4.4651,101.5408,0
23.31,8,Transport,4.1672,101.2698,0
14.74,18,Food,3.428,101.6892,0
5.0,11,Entertainment,3.3979,101.3339,0
25.09,19,Telco,4.4182,101.3946,0
18.97,10,Food,3.8213,101.066,0
11.69,18,Telco,3.5737,101.1943,0
6.61,16,Grocery,4.3288,101.1927,0
23.37,8,Transport,4.3804,101.0794,0
20.2,10,Transport,4.4448,101.4423,0
38.19,12,Grocery,4.1552,101.0504,0
12.43,18,Transport,3.6836,101.6061,0
26.06,17,Entertainment,4.0339,101.3299,0
12.1,22,Telco,4.0805,101.2189,0
27.26,16,Transport,4.3292,101.2269,0
2039.51,2,Transfer,43.5033,111.9533,1
8.22,23,Entertainment,4.3313,101.7991,0
34.08,13,Telco,4.366,101.6231,0
4.73,11,Transport,4.127,101.0051,0
38.88,10,Food,3.3342,101.1274,0
22.04,19,Transport,3.4392,101.1378,0
9.97,18,Telco,3.3466,101.0618,0
3.01,15,Telco,3.3133,101.068,0
19.03,23,Grocery,4.3637,101.6444,0
20.99,19,Entertainment,3.743,101.6209,0
32.76,9,Grocery,3.8412,101.0852,0
31.72,11,Grocery,3.581,101.0704,0
5.0,8,Transport,4.1383,101.457,0
21.88,23,Food,4.3894,101.1673,0
32.65,19,Entertainment,3.9892,101.6238,0
26.9,10,Transport,4.1954,101.6295,0
5.0,23,Entertainment,4.4203,101.7021,0
37.64,23,Transport,3.3858,101.7916,0
19.57,16,Grocery,3.9177,101.0979,0
20.31,17,Telco,4.1094,101.4783,0
19.05,18,Transport,4.0917,101.3624,0
199.0,4,Transfer,48.1546,111.0864,1
34.65,23,Telco,3.7479,101.3117,0
7.0,9,Telco,4.0926,101.4215,0
38.8,21,Food,3.7511,101.3135,0
32.11,20,Entertainment,3.9444,101.025,0
14.99,9,Food,4.0195,101.3372,0
5.0,16,Entertainment,3.9716,101.3863,0
25.51,16,Entertainment,3.1885,101.7212,0
10.76,16,Transport,4.3891,101.594,0
21.09,12,Transport,3.4515,101.3373,0
9.06,18,Transport,4.2748,101.4015,0
5.0,12,Grocery,3.3979,101.4441,0
10.73,8,Food,3.3351,101.1925,0
8.22,21,Grocery,4.1853,101.4466,0
33.99,11,Food,3.915,101.4138,0
24.54,21,Entertainment,3.9659,101.4733,0
33.3,9,Food,3.6199,101.3556,0
19.28,23,Grocery,3.9381,101.0869,0
32.44,19,Transport,3.2705,101.2304,0
41.84,21,Grocery,3.7591,101.7208,0
14.54,22,Food,3.1908,101.0648,0
11.27,19,Entertainment,4.0572,101.132,0
10.56,18,Food,3.6748,101.7783,0
24.55,21,Food,3.4077,101.1645,0
37.64,18,Grocery,4.4481,101.2562,0
15.25,21,Telco,3.3718,101.6679,0
15.07,10,Entertainment,4.0527,101.6717,0
19.8,9,Transport,3.8115,101.3053,0
25.09,23,Telco,4.3222,101.6955,0
9.41,11,Entertainment,3.2899,101.615,0
20.81,21,Grocery,4.0856,101.3794,0
24.96,22,Entertainment,3.8141,101.1748,0
23.24,17,Grocery,3.7354,101.1215,0
16.12,11,Food,4.0013,101.3243,0
5.0,12,Food,4.3737,101.5746,0
32.05,12,Grocery,3.5172,101.551,0
24.4,19,Grocery,4.2971,101.1264,0
13.06,9,Food,3.7365,101.6094,0
32.16,12,Food,4.3112,101.1794,0
4071.93,0,Transfer,33.0463,117.2593,1
9.58,8,Entertainment,4.2051,101.5757,0
12.53,16,Entertainment,3.8067,101.4324,0
31.73,22,Entertainment,3.8613,101.2808,0
24.28,17,Telco,4.3022,101.4332,0
34.16,15,Telco,3.9235,101.6586,0
15.0,17,Telco,3.4399,101.2542,0
28.09,19,Entertainment,3.2255,101.3216,0
11.01,23,Telco,3.2161,101.5929,0
11.54,19,Food,3.7718,101.5097,0
9.81,12,Entertainment,4.0148,101.415,0
21.98,21,Telco,3.2925,101.5986,0
27.91,20,Grocery,4.3225,101.4842,0
3.71,23,Food,4.4672,101.6374,0
23.93,19,Entertainment,4.1002,101.1192,0
2.75,21,Telco,3.8447,101.5297,0
11.8,13,Transport,3.7781,101.2658,0
4.53,11,Grocery,4.4443,101.6427,0
5.0,17,Entertainment,3.9144,101.4258,0
20.97,14,Food,3.2894,101.1729,0
11.27,20,Telco,3.8827,101.6305,0
2689.25,5,Transfer,31.3187,115.5286,1
27.3,10,Transport,3.5181,101.1857,0
5.0,15,Transport,3.8658,101.1062,0
13.98,10,Transport,3.2618,101.3151,0
22.22,14,Grocery,3.2549,101.657,0
15.75,23,Entertainment,3.394,101.237,0
19.31,11,Food,3.289,101.0876,0
17.36,19,Transport,3.5965,101.25,0
23.52,22,Entertainment,4.0172,101.2612,0
20.76,19,Telco,3.5231,101.6335,0
40.01,16,Telco,4.1846,101.353,0
23.93,23,Food,4.1583,101.5913,0
4563.06,0,Transfer,23.1676,114.4265,1
8.34,22,Grocery,3.3599,101.4787,0
35.21,8,Entertainment,4.2318,101.5211,0
5.47,20,Grocery,3.8092,101.7853,0
2.6,9,Telco,3.4046,101.582,0
11.9,10,Telco,3.2254,101.2048,0
7.79,13,Transport,3.2876,101.6592,0
6.7,10,Entertainment,3.6612,101.2556,0
12.93,14,Grocery,3.154,101.0818,0
18.02,10,Transport,3.915,101.5111,0
31.15,9,Transport,3.8862,101.1947,0
16.22,10,Telco,3.8807,101.5066,0
26.31,22,Food,4.239,101.1067,0
21.29,22,Transport,4.0937,101.6453,0
24.86,16,Entertainment,3.965,101.6052,0
34.86,9,Grocery,3.9682,101.3876,0
9.2,20,Transport,4.3887,101.544,0
19.15,19,Entertainment,4.3,101.254,0
23.04,10,Transport,3.8513,101.3009,0
15.49,22,Telco,4.0043,101.5535,0
13.16,15,Food,4.2719,101.5638,0
24.62,10,Food,3.3962,101.2366,0
28.29,14,Telco,4.4407,101.5975,0
25.84,10,Food,4.1454,101.075,0
8.34,19,Entertainment,4.1963,101.4942,0
7.64,13,Entertainment,3.9252,101.6131,0
32.1,21,Food,4.4637,101.4687,0
23.77,15,Grocery,3.5659,101.5237,0
25.57,17,Transport,3.8613,101.7688,0
2.75,15,Food,3.8337,101.0066,0
21.74,22,Entertainment,3.8261,101.3361,0
12.51,13,Entertainment,3.4365,101.7234,0
5.0,20,Transport,3.3104,101.6703,0
25.78,10,Grocery,3.339,101.3903,0
18.54,21,Telco,4.0156,101.5671,0
20.47,23,Entertainment,3.3169,101.6454,0
25.11,8,Grocery,3.9052,101.1327,0
23.75,15,Transport,3.198,101.4058,0
16.42,12,Telco,3.795,101.1352,0
36.69,16,Grocery,4.1739,101.7777,0
19.93,15,Entertainment,3.489,101.4119,0
21.34,10,Food,4.4601,101.4174,0
7.75,23,Grocery,3.1217,101.6439,0
29.53,17,Grocery,3.5925,101.4848,0
21.93,19,Telco,3.1874,101.1315,0
11.78,20,Entertainment,4.0036,101.571,0
13.35,10,Entertainment,3.6792,101.6052,0
17.71,12,Food,3.57,101.117,0
11.94,17,Food,3.4792,101.7044,0
24.71,12,Grocery,3.9883,101.2055,0
27.76,17,Grocery,3.3076,101.3631,0
13.93,8,Grocery,3.3436,101.4325,0
27.26,19,Telco,3.8155,101.6177,0
35.99,19,Transport,3.6123,101.5764,0
19.29,13,Entertainment,4.3377,101.5829,0
27.35,11,Food,3.8724,101.6397,0
25.2,9,Transport,4.4623,101.2256,0
7.23,11,Grocery,3.1061,101.6976,0
33.8,20,Grocery,4.06,101.5684,0
27.47,18,Grocery,3.1781,101.0844,0
42.01,17,Food,3.8264,101.4259,0
26.91,12,Grocery,4.311,101.3501,0
15.1,16,Telco,3.9735,101.5567,0
5.0,8,Transport,3.4501,101.0192,0
13.17,14,Entertainment,3.5169,101.2324,0
15.91,14,Telco,3.4795,101.5173,0
5.0,10,Telco,3.2262,101.1916,0
28.93,17,Entertainment,4.1626,101.0146,0
25.85,18,Entertainment,4.3737,101.2494,0
9.66,9,Food,3.1322,101.5892,0
21.86,12,Food,3.8811,101.2676,0
20.03,9,Telco,3.5748,101.0877,0
31.72,13,Telco,3.5028,101.4254,0
25.81,13,Telco,3.4122,101.3862,0
26.4,20,Food,4.1613,101.0919,0
5.0,12,Transport,4.2258,101.7673,0
5.0,18,Transport,3.9597,101.1523,0
28.77,12,Food,3.8967,101.3286,0
24.01,15,Transport,3.7451,101.2189,0
19.91,17,Transport,3.9359,101.1564,0
37.29,13,Telco,4.2229,101.5119,0
36.16,15,Entertainment,4.1196,101.1976,0
28.31,9,Entertainment,3.4489,101.0745,0
17.04,9,Transport,3.1373,101.4159,0
29.43,15,Telco,3.132,101.2245,0
9.15,14,Grocery,4.0917,101.28,0
18.91,13,Grocery,4.4232,101.7647,0
29.04,16,Transport,4.1429,101.0662,0
19.23,13,Entertainment,3.1965,101.6467,0
18.46,8,Grocery,3.5003,101.4936,0
14.95,23,Food,3.2795,101.7924,0
5.0,18,Entertainment,4.0739,101.776,0
20.27,13,Transport,3.3527,101.7686,0
38.62,22,Food,3.3553,101.3645,0
24.64,22,Entertainment,4.1105,101.5511,0
34.96,15,Transport,4.1973,101.1487,0
35.97,13,Entertainment,3.8147,101.746,0
57.07,8,Telco,4.2625,101.2282,0
5.0,23,Transport,4.2695,101.5146,0
33.66,12,Transport,4.0835,101.5728,0
7.39,18,Transport,3.9092,101.0601,0
20.05,10,Telco,3.5957,101.7316,0
32.89,15,Entertainment,3.838,101.2718,0
37.44,10,Entertainment,3.5036,101.5003,0
21.19,16,Grocery,3.4722,101.176,0
23.24,14,Food,4.1373,101.756,0
21.46,14,Entertainment,4.4017,101.6304,0
24.52,12,Telco,3.7021,101.7093,0
15.66,20,Transport,4.1376,101.3532,0
6.14,23,Telco,3.4758,101.4279,0
15.71,13,Transport,3.6276,101.6148,0
36.59,22,Telco,3.4532,101.7859,0
22.69,11,Telco,3.4939,101.1192,0
2474.53,3,Transfer,23.4845,117.0069,1
23.38,17,Food,3.6591,101.5519,0
19.89,16,Entertainment,3.2421,101.2369,0
24.28,20,Transport,3.8432,101.0801,0
5.0,15,Telco,3.8123,101.7727,0
24.22,20,Transport,3.8514,101.6596,0
14.17,11,Transport,3.8885,101.439,0
12.77,16,Transport,4.1759,101.3597,0
12.4,8,Transport,4.3399,101.1039,0
12.1,10,Grocery,4.0538,101.3952,0
26.17,9,Entertainment,3.1608,101.7245,0
20.75,19,Telco,4.1043,101.1422,0
3.3,11,Food,4.264,101.2695,0
31.43,8,Telco,4.2676,101.1131,0
24.51,19,Telco,3.4708,101.4052,0
10.22,16,Food,4.0621,101.5027,0
30.47,10,Grocery,3.8414,101.0743,0
22.9,20,Grocery,3.1589,101.676,0
26.13,9,Transport,3.9191,101.4259,0
27.42,9,Telco,3.2105,101.7134,0
24.66,15,Entertainment,3.4906,101.1095,0
6.65,21,Telco,3.3661,101.5738,0
21.66,23,Food,4.0699,101.1697,0
40.26,11,Transport,3.9674,101.7995,0
4783.72,1,Transfer,21.453,114.3475,1
26.39,23,Transport,4.093,101.4533,0
18.78,14,Transport,3.2991,101.6549,0
14.19,9,Transport,3.6555,101.0867,0
11.63,8,Food,4.3479,101.5387,0
3.61,14,Food,3.6175,101.1115,0
33.28,8,Transport,3.1668,101.5985,0
6.97,13,Transport,4.3154,101.1806,0
21.9,10,Transport,3.5436,101.488,0
29.14,11,Entertainment,4.1809,101.5258,0
29.4,9,Entertainment,4.0243,101.4207,0
11.11,20,Telco,3.3236,101.327,0
14.85,23,Transport,4.3225,101.1993,0
26.84,17,Food,4.2159,101.2211,0
199.0,3,Transfer,39.0192,115.4608,1
7.18,10,Grocery,3.6396,101.5069,0
19.95,17,Telco,4.4166,101.1975,0
32.85,9,Telco,4.0114,101.5368,0
24.28,13,Telco,3.3934,101.0761,0
28.16,8,Transport,3.8314,101.2245,0
35.09,20,Grocery,3.7438,101.7954,0
37.96,18,Transport,4.0211,101.5113,0
12.18,12,Entertainment,3.5242,101.0674,0
5.0,11,Transport,4.3906,101.3269,0
21.71,15,Food,3.422,101.3337,0
14.22,22,Telco,4.3455,101.0128,0
17.69,19,Food,3.5124,101.5784,0
34.19,23,Grocery,3.5585,101.6978,0
19.09,16,Telco,4.4379,101.273,0
5.0,18,Transport,3.4761,101.314,0
11.88,22,Entertainment,3.123,101.0063,0
41.59,8,Grocery,3.3379,101.2438,0
32.04,19,Transport,4.1534,101.6854,0
19.2,10,Food,3.7694,101.3938,0
4.09,10,Entertainment,3.6289,101.0368,0
11.44,16,Grocery,4.2772,101.0367,0
27.58,11,Food,4.0618,101.6465,0
22.59,18,Food,3.7578,101.1669,0
28.38,17,Telco,3.257,101.5373,0
33.96,10,Entertainment,3.7285,101.177,0
21.43,14,Entertainment,3.6946,101.2784,0
23.35,15,Transport,3.9869,101.2506,0
17.16,21,Telco,3.3584,101.1548,0
5.16,23,Entertainment,4.0546,101.3374,0
19.05,12,Food,3.4591,101.0127,0
26.79,18,Grocery,3.5955,101.0133,0
18.57,18,Entertainment,3.345,101.3609,0
22.54,9,Food,3.5472,101.3891,0
16.74,10,Grocery,4.0792,101.7815,0
11.35,12,Food,4.2865,101.6265,0
23.02,9,Food,4.1046,101.693,0
4.82,20,Grocery,3.7117,101.6301,0
27.91,11,Telco,3.7134,101.2503,0
17.09,20,Entertainment,3.9601,101.4791,0
22.41,12,Entertainment,3.7044,101.7085,0
30.14,19,Grocery,3.8605,101.4779,0
24.09,14,Transport,4.4848,101.1953,0
37.17,22,Grocery,4.1321,101.4104,0
